app,10,100,1000,10000
hanami,1.109279999975115,3.2883200000505894,2.7047339999116957,13.394640000071377
sinatra,3.8515050001442432,6.346231000032276,42.638341000070795,468.7244499998633
rails,49.58651599986479,47.73494799993932,37.38281500013545,45.389735999982804
